,activity_nr,X.x,reporting_id,state_flag,estab_name,site_address,site_city,site_state,site_zip,owner_type,owner_code,adv_notice,safety_hlth,sic_code,naics_code,insp_type,insp_scope,why_no_insp,union_status,safety_manuf,safety_const,safety_marit,health_manuf,health_const,health_marit,migrant,mail_street,mail_city,mail_state,mail_zip,host_est_key,nr_in_estab,open_date,case_mod_date,close_conf_date,close_case_date,ld_dt,year,X.y,citation_id,delete_flag,standard,viol_type,issuance_date,abate_date,abate_complete,current_penalty,initial_penalty,contest_date,final_order_date,nr_instances,nr_exposed,rec,gravity,emphasis,hazcat,fta_insp_nr,fta_issuance_date,fta_penalty,fta_contest_date,fta_final_order_date,hazsub1,hazsub2,hazsub3,hazsub4,hazsub5,load_dt
1304,315036764,617,751910,NA,SCOTT COUNTY SHERIFF'S OFFICE,400 W. 4TH STREET,DAVENPORT,IA,52801,B,0,N,H,9223,922140,B,B,,Y,,,NA,,,,NA,400 W. 4TH STREET,DAVENPORT,IA,52801,N084    000026767,500,9/13/2010,12/16/2010,9/13/2010,12/15/2010,2011-10-14 16:38:47 EDT,2010,2812582,01002A,,19101200 G08,S,10/22/2010,12/8/2010,X,562.5,1125,,,1,5,C,1,NA,,NA,,NA,NA,NA,,,NA,,NA,2011-10-14 16:45:21 EDT
1305,315036764,617,751910,NA,SCOTT COUNTY SHERIFF'S OFFICE,400 W. 4TH STREET,DAVENPORT,IA,52801,B,0,N,H,9223,922140,B,B,,Y,,,NA,,,,NA,400 W. 4TH STREET,DAVENPORT,IA,52801,N084    000026767,500,9/13/2010,12/16/2010,9/13/2010,12/15/2010,2011-10-14 16:38:47 EDT,2010,2812583,1001,,19101030 G02    I,S,10/22/2010,12/8/2010,X,937.5,1875,,,1,5,C,3,NA,,NA,,NA,NA,NA,,,NA,,NA,2011-10-14 16:45:21 EDT
1306,315036764,617,751910,NA,SCOTT COUNTY SHERIFF'S OFFICE,400 W. 4TH STREET,DAVENPORT,IA,52801,B,0,N,H,9223,922140,B,B,,Y,,,NA,,,,NA,400 W. 4TH STREET,DAVENPORT,IA,52801,N084    000026767,500,9/13/2010,12/16/2010,9/13/2010,12/15/2010,2011-10-14 16:38:47 EDT,2010,2812581,01002B,,19101200 H01,S,10/22/2010,12/8/2010,X,NA,NA,,,1,5,C,1,NA,,NA,,NA,NA,NA,,,NA,,NA,2011-10-14 16:45:21 EDT
1307,315038893,618,253420,NA,COUNTY OF BERGEN,133 RIVER STREET,HACKENSACK,NJ,7601,B,0,N,S,9223,922140,H,A,,Y,,,NA,,,,NA,COUNTY OF BERGEN,HACKENSACK,NJ,7601,N195    000005926,50,8/31/2010,1/26/2011,9/17/2010,1/20/2011,2011-10-14 16:38:47 EDT,2011,2813114,1008,,19100304 F01    I,S,11/2/2010,1/4/2011,X,NA,NA,,,1,110,,NA,NA,,NA,,NA,NA,NA,,,NA,,NA,2011-10-14 16:45:21 EDT
1308,315038893,618,253420,NA,COUNTY OF BERGEN,133 RIVER STREET,HACKENSACK,NJ,7601,B,0,N,S,9223,922140,H,A,,Y,,,NA,,,,NA,COUNTY OF BERGEN,HACKENSACK,NJ,7601,N195    000005926,50,8/31/2010,1/26/2011,9/17/2010,1/20/2011,2011-10-14 16:38:47 EDT,2011,2813116,2001,,19100157 E02,O,11/2/2010,1/4/2011,X,NA,NA,,,1,110,,NA,NA,,NA,,NA,NA,NA,,,NA,,NA,2011-10-14 16:45:21 EDT
1309,315038893,618,253420,NA,COUNTY OF BERGEN,133 RIVER STREET,HACKENSACK,NJ,7601,B,0,N,S,9223,922140,H,A,,Y,,,NA,,,,NA,COUNTY OF BERGEN,HACKENSACK,NJ,7601,N195    000005926,50,8/31/2010,1/26/2011,9/17/2010,1/20/2011,2011-10-14 16:38:47 EDT,2011,2813113,1007,,19100303 G02    I,S,11/2/2010,1/4/2011,X,NA,NA,,,1,110,,NA,NA,,NA,,NA,NA,NA,,,NA,,NA,2011-10-14 16:45:21 EDT
1310,315038893,618,253420,NA,COUNTY OF BERGEN,133 RIVER STREET,HACKENSACK,NJ,7601,B,0,N,S,9223,922140,H,A,,Y,,,NA,,,,NA,COUNTY OF BERGEN,HACKENSACK,NJ,7601,N195    000005926,50,8/31/2010,1/26/2011,9/17/2010,1/20/2011,2011-10-14 16:38:47 EDT,2011,2813112,1006,,19100303 G01,S,11/2/2010,1/4/2011,X,NA,NA,,,1,110,,NA,NA,,NA,,NA,NA,NA,,,NA,,NA,2011-10-14 16:45:21 EDT
1311,315038893,618,253420,NA,COUNTY OF BERGEN,133 RIVER STREET,HACKENSACK,NJ,7601,B,0,N,S,9223,922140,H,A,,Y,,,NA,,,,NA,COUNTY OF BERGEN,HACKENSACK,NJ,7601,N195    000005926,50,8/31/2010,1/26/2011,9/17/2010,1/20/2011,2011-10-14 16:38:47 EDT,2011,2813118,1001,,19100022 B01,S,11/2/2010,1/4/2011,X,NA,NA,,,3,110,,NA,NA,,NA,,NA,NA,NA,,,NA,,NA,2011-10-14 16:45:21 EDT
1312,315038893,618,253420,NA,COUNTY OF BERGEN,133 RIVER STREET,HACKENSACK,NJ,7601,B,0,N,S,9223,922140,H,A,,Y,,,NA,,,,NA,COUNTY OF BERGEN,HACKENSACK,NJ,7601,N195    000005926,50,8/31/2010,1/26/2011,9/17/2010,1/20/2011,2011-10-14 16:38:47 EDT,2011,2813115,1010,,19100305 B02    I,S,11/2/2010,1/4/2011,X,NA,NA,,,1,110,,NA,NA,,NA,,NA,NA,NA,,,NA,,NA,2011-10-14 16:45:21 EDT
1313,315038893,618,253420,NA,COUNTY OF BERGEN,133 RIVER STREET,HACKENSACK,NJ,7601,B,0,N,S,9223,922140,H,A,,Y,,,NA,,,,NA,COUNTY OF BERGEN,HACKENSACK,NJ,7601,N195    000005926,50,8/31/2010,1/26/2011,9/17/2010,1/20/2011,2011-10-14 16:38:47 EDT,2011,2813117,1002,,19100101 B,S,11/2/2010,1/4/2011,X,NA,NA,,,1,110,,NA,NA,,NA,,NA,NA,NA,,,NA,,NA,2011-10-14 16:45:21 EDT
1314,315038893,618,253420,NA,COUNTY OF BERGEN,133 RIVER STREET,HACKENSACK,NJ,7601,B,0,N,S,9223,922140,H,A,,Y,,,NA,,,,NA,COUNTY OF BERGEN,HACKENSACK,NJ,7601,N195    000005926,50,8/31/2010,1/26/2011,9/17/2010,1/20/2011,2011-10-14 16:38:47 EDT,2011,2813120,1003,,19100157 C01,S,11/2/2010,1/4/2011,X,NA,NA,,,3,110,,NA,NA,,NA,,NA,NA,NA,,,NA,,NA,2011-10-14 16:45:21 EDT
1315,315038893,618,253420,NA,COUNTY OF BERGEN,133 RIVER STREET,HACKENSACK,NJ,7601,B,0,N,S,9223,922140,H,A,,Y,,,NA,,,,NA,COUNTY OF BERGEN,HACKENSACK,NJ,7601,N195    000005926,50,8/31/2010,1/26/2011,9/17/2010,1/20/2011,2011-10-14 16:38:47 EDT,2011,2813119,1004,,19100176 B,S,11/2/2010,1/4/2011,X,NA,NA,,,2,110,,NA,NA,,NA,,NA,NA,NA,,,NA,,NA,2011-10-14 16:45:21 EDT
1316,315038893,618,253420,NA,COUNTY OF BERGEN,133 RIVER STREET,HACKENSACK,NJ,7601,B,0,N,S,9223,922140,H,A,,Y,,,NA,,,,NA,COUNTY OF BERGEN,HACKENSACK,NJ,7601,N195    000005926,50,8/31/2010,1/26/2011,9/17/2010,1/20/2011,2011-10-14 16:38:47 EDT,2011,2813111,1005,,19100176 C,S,11/2/2010,1/4/2011,X,NA,NA,,,1,110,,NA,NA,,NA,,NA,NA,NA,,,NA,,NA,2011-10-14 16:45:21 EDT
1317,315038893,618,253420,NA,COUNTY OF BERGEN,133 RIVER STREET,HACKENSACK,NJ,7601,B,0,N,S,9223,922140,H,A,,Y,,,NA,,,,NA,COUNTY OF BERGEN,HACKENSACK,NJ,7601,N195    000005926,50,8/31/2010,1/26/2011,9/17/2010,1/20/2011,2011-10-14 16:38:47 EDT,2011,2813121,1009,,19100305 A02   IX,S,11/2/2010,1/4/2011,X,NA,NA,,,3,110,,NA,NA,,NA,,NA,NA,NA,,,NA,,NA,2011-10-14 16:45:21 EDT
1318,315063214,621,950411,NA,DEPARTMENT OF CORRECTIONS EYMAN COMPLEX-SMU1,4374 E BUTTE AVENUE,FLORENCE,AZ,85232,C,0,N,S,9223,922140,B,A,,N,,,NA,,,,NA,"1601 W JEFFERSON, M/C 324",PHOENIXE,AZ,85007,N082    000036781,300,10/19/2010,4/12/2011,10/27/2010,12/21/2010,2011-10-14 16:38:47 EDT,2010,2817871,2001,,19100147 C07   IV,O,11/30/2010,12/28/2010,X,NA,NA,,,1,1,,1,NA,,NA,,NA,NA,NA,,,NA,,NA,2011-10-14 16:45:21 EDT
1319,315063214,621,950411,NA,DEPARTMENT OF CORRECTIONS EYMAN COMPLEX-SMU1,4374 E BUTTE AVENUE,FLORENCE,AZ,85232,C,0,N,S,9223,922140,B,A,,N,,,NA,,,,NA,"1601 W JEFFERSON, M/C 324",PHOENIXE,AZ,85007,N082    000036781,300,10/19/2010,4/12/2011,10/27/2010,12/21/2010,2011-10-14 16:38:47 EDT,2010,2817870,1001,,19100147 C06    I,S,11/30/2010,12/6/2010,X,1875,1875,,,1,4,,3,NA,,NA,,NA,NA,NA,,,NA,,NA,2011-10-14 16:45:21 EDT
1320,315063214,621,950411,NA,DEPARTMENT OF CORRECTIONS EYMAN COMPLEX-SMU1,4374 E BUTTE AVENUE,FLORENCE,AZ,85232,C,0,N,S,9223,922140,B,A,,N,,,NA,,,,NA,"1601 W JEFFERSON, M/C 324",PHOENIXE,AZ,85007,N082    000036781,300,10/19/2010,4/12/2011,10/27/2010,12/21/2010,2011-10-14 16:38:47 EDT,2010,2817869,2002,,19100253 B04  III,O,11/30/2010,12/6/2010,X,NA,NA,,,1,1,C,1,NA,,NA,,NA,NA,NA,,,NA,,NA,2011-10-14 16:45:21 EDT
1321,315069054,624,950625,NA,CA CORRECTIONS - CHOWCHILLA,21633 AVE 24,CHOWCHILLA,CA,93610,C,0,N,S,9223,922140,A,B,,Y,,,NA,,,,NA,,,,0,N068    000022596,1100,4/26/2011,8/22/2011,5/24/2011,8/19/2011,2011-10-14 16:38:47 EDT,2011,2819015,1001,,3273 A,O,5/27/2011,6/1/2011,I,750,750,,,1,1,,NA,NA,,NA,,NA,NA,NA,,,NA,,NA,2011-10-14 16:45:21 EDT
1322,315070003,628,950625,NA,CA CORRECTIONS-TEHACHAPI,24900 HWY 202,TEHACHAPI,CA,93661,C,0,N,H,9223,922140,B,B,,Y,,,NA,,,,NA,"P O  BOX 1031 ATTN: FIRE CHIEF, K. FRIED",TEHACHAPI,CA,93561,N068    000013914,20,6/28/2011,11/29/2011,7/21/2011,9/6/2011,2011-12-01 01:00:36 EST,2011,2819092,1002,,3225 A01,O,7/25/2011,8/7/2011,X,185,185,,,1,20,,NA,NA,,NA,,NA,NA,NA,,,NA,,NA,2011-12-01 01:00:40 EST
1323,315070003,628,950625,NA,CA CORRECTIONS-TEHACHAPI,24900 HWY 202,TEHACHAPI,CA,93661,C,0,N,H,9223,922140,B,B,,Y,,,NA,,,,NA,"P O  BOX 1031 ATTN: FIRE CHIEF, K. FRIED",TEHACHAPI,CA,93561,N068    000013914,20,6/28/2011,11/29/2011,7/21/2011,9/6/2011,2011-12-01 01:00:36 EST,2011,2819093,1001,,23400016 C,O,7/25/2011,8/7/2011,X,185,185,,,1,20,,NA,NA,,NA,,NA,NA,NA,,,NA,,NA,2011-12-01 01:00:40 EST
1324,315072496,630,950625,NA,CA CORRECTIONS-TEHACHAPI,24900 HWY 202,TEHACHAPI,CA,93661,C,0,N,H,9223,922140,B,B,,Y,,,NA,,,,NA,"P O  BOX 1031 ATTN: FIRE CHIEF, K. FRIED",TEHACHAPI,CA,93561,N068    000013914,800,9/30/2011,4/9/2012,11/9/2011,4/9/2012,2012-04-11 01:00:31 EDT,2012,2819335,1001,,3362 F,O,12/2/2011,1/18/2012,X,375,375,,,1,20,,NA,NA,,NA,,NA,NA,NA,,,NA,,NA,2012-04-11 01:00:35 EDT
1325,315073551,633,950625,NA,CA CORRECTIONS - AVENAL,1 KINGSWAY AVE,AVENAL,CA,93204,C,0,N,H,9223,922140,B,B,,Y,,,NA,,,,NA,P O BOX 39,AVENAL,CA,93204,N068    000025241,1200,2/16/2012,6/13/2012,3/27/2012,6/13/2012,2012-06-15 02:44:12 EDT,2012,2819503,1001,,23400017 A,O,3/29/2012,4/22/2012,X,210,210,,,1,1,,NA,NA,,NA,,NA,NA,NA,,,NA,,NA,2012-06-15 02:44:16 EDT
1326,315073551,633,950625,NA,CA CORRECTIONS - AVENAL,1 KINGSWAY AVE,AVENAL,CA,93204,C,0,N,H,9223,922140,B,B,,Y,,,NA,,,,NA,P O BOX 39,AVENAL,CA,93204,N068    000025241,1200,2/16/2012,6/13/2012,3/27/2012,6/13/2012,2012-06-15 02:44:12 EDT,2012,2819504,1002,,3362 G,O,3/29/2012,4/22/2012,X,210,210,,,1,1,,NA,NA,,NA,,NA,NA,NA,,,NA,,NA,2012-06-15 02:44:16 EDT
1327,315073569,634,950625,NA,CA CORRECTIONS - AVENAL,1 KINGSWAY AVE,AVENAL,CA,93204,C,0,N,H,9223,922140,B,B,,Y,,,NA,,,,NA,P O BOX 39,AVENAL,CA,93204,N068    000025241,1200,2/16/2012,6/13/2012,3/16/2012,6/13/2012,2012-06-15 02:44:12 EDT,2012,2819505,1001,,3362 G,O,3/29/2012,4/22/2012,X,210,210,,,1,1,,NA,NA,,NA,,NA,NA,NA,,,NA,,NA,2012-06-15 02:44:16 EDT
1328,315075218,636,950625,NA,CA CORRECTIONS - AVENAL,1 KINGS WAY,AVENAL,CA,93204,C,0,N,H,9223,922140,B,B,,Y,,,NA,,,,NA,P.O. BOX 39,AVENAL,CA,93204,N068    000022048,1000,5/21/2012,10/17/2012,6/6/2012,10/17/2012,2012-10-19 02:35:54 EDT,2012,2819656,1002,,5142 B02,O,6/8/2012,7/25/2012,X,185,185,,,1,4,,NA,NA,,NA,,NA,NA,NA,,,NA,,NA,2012-10-19 02:35:57 EDT
1329,315075218,636,950625,NA,CA CORRECTIONS - AVENAL,1 KINGS WAY,AVENAL,CA,93204,C,0,N,H,9223,922140,B,B,,Y,,,NA,,,,NA,P.O. BOX 39,AVENAL,CA,93204,N068    000022048,1000,5/21/2012,10/17/2012,6/6/2012,10/17/2012,2012-10-19 02:35:54 EDT,2012,2819655,1001,,5142 B01,O,6/7/2012,7/24/2012,X,185,185,,,1,4,,NA,NA,,NA,,NA,NA,NA,,,NA,,NA,2012-10-19 02:35:57 EDT
1330,315076737,639,950625,NA,CA CORRECTIONS - CORCORAN,900 QUEBEC AVE,CORCORAN,CA,93212,C,0,N,S,9223,922140,A,B,,Y,,,NA,,,,NA,P O BOX 7100,CORCORAN,CA,93212,N068    000018615,1000,8/9/2012,9/16/2014,1/30/2013,9/15/2014,2014-09-19 01:01:39 EDT,2014,2819776,1001,,3203 A06    A,O,1/30/2013,2/4/2013,I,280,280,2/19/2013,7/8/2014,1,1,,NA,NA,,NA,,NA,NA,NA,,,NA,,NA,2014-09-19 01:01:48 EDT
1331,315096164,640,253650,NA,NYCDOC HEADQUARTERS,75-20 ASTORIA BLVD,EAST ELMHURST,NY,11370,B,0,N,H,9223,922140,B,B,,Y,,,NA,,,,NA,"NYCDCAS, ONE CENTRE ST., MUNICIPAL BLDG 19FL.NORTH",NEW YORK,NY,10007,N074    000009622,7500,1/16/2011,11/4/2013,2/15/2011,10/18/2012,2013-11-06 01:31:31 EST,2012,2823740,1004,,19100134 E01,S,6/17/2011,5/30/2012,X,NA,NA,,,1,7500,,NA,NA,,NA,,NA,NA,NA,,,NA,,NA,2013-11-06 01:31:33 EST
1332,315096164,640,253650,NA,NYCDOC HEADQUARTERS,75-20 ASTORIA BLVD,EAST ELMHURST,NY,11370,B,0,N,H,9223,922140,B,B,,Y,,,NA,,,,NA,"NYCDCAS, ONE CENTRE ST., MUNICIPAL BLDG 19FL.NORTH",NEW YORK,NY,10007,N074    000009622,7500,1/16/2011,11/4/2013,2/15/2011,10/18/2012,2013-11-06 01:31:31 EST,2012,2823739,1007,,19100134 K05,S,6/17/2011,1/18/2012,X,NA,NA,,,1,7500,,NA,NA,,NA,,NA,NA,NA,,,NA,,NA,2013-11-06 01:31:33 EST
1333,315096164,640,253650,NA,NYCDOC HEADQUARTERS,75-20 ASTORIA BLVD,EAST ELMHURST,NY,11370,B,0,N,H,9223,922140,B,B,,Y,,,NA,,,,NA,"NYCDCAS, ONE CENTRE ST., MUNICIPAL BLDG 19FL.NORTH",NEW YORK,NY,10007,N074    000009622,7500,1/16/2011,11/4/2013,2/15/2011,10/18/2012,2013-11-06 01:31:31 EST,2012,2823733,1001,,19100134 C01,S,6/17/2011,10/26/2011,X,NA,NA,,,1,NA,,NA,NA,,NA,,NA,NA,NA,,,NA,,NA,2013-11-06 01:31:33 EST
1334,315096164,640,253650,NA,NYCDOC HEADQUARTERS,75-20 ASTORIA BLVD,EAST ELMHURST,NY,11370,B,0,N,H,9223,922140,B,B,,Y,,,NA,,,,NA,"NYCDCAS, ONE CENTRE ST., MUNICIPAL BLDG 19FL.NORTH",NEW YORK,NY,10007,N074    000009622,7500,1/16/2011,11/4/2013,2/15/2011,10/18/2012,2013-11-06 01:31:31 EST,2012,2823735,1003,,19100134 D03  IIIB2,S,6/17/2011,1/18/2012,X,NA,NA,,,1,7500,,NA,NA,,NA,,NA,NA,NA,,,NA,,NA,2013-11-06 01:31:33 EST
1335,315096164,640,253650,NA,NYCDOC HEADQUARTERS,75-20 ASTORIA BLVD,EAST ELMHURST,NY,11370,B,0,N,H,9223,922140,B,B,,Y,,,NA,,,,NA,"NYCDCAS, ONE CENTRE ST., MUNICIPAL BLDG 19FL.NORTH",NEW YORK,NY,10007,N074    000009622,7500,1/16/2011,11/4/2013,2/15/2011,10/18/2012,2013-11-06 01:31:31 EST,2012,2823734,1002,,19100134 D01   II,S,6/17/2011,1/18/2012,X,NA,NA,,,1,7500,,NA,NA,,NA,,NA,NA,NA,,,NA,,NA,2013-11-06 01:31:33 EST
1336,315096164,640,253650,NA,NYCDOC HEADQUARTERS,75-20 ASTORIA BLVD,EAST ELMHURST,NY,11370,B,0,N,H,9223,922140,B,B,,Y,,,NA,,,,NA,"NYCDCAS, ONE CENTRE ST., MUNICIPAL BLDG 19FL.NORTH",NEW YORK,NY,10007,N074    000009622,7500,1/16/2011,11/4/2013,2/15/2011,10/18/2012,2013-11-06 01:31:31 EST,2012,2823737,1005,,19100134 F02,S,6/17/2011,5/30/2012,X,NA,NA,,,1,7500,,NA,NA,,NA,,NA,NA,NA,,,NA,,NA,2013-11-06 01:31:33 EST
1337,315096164,640,253650,NA,NYCDOC HEADQUARTERS,75-20 ASTORIA BLVD,EAST ELMHURST,NY,11370,B,0,N,H,9223,922140,B,B,,Y,,,NA,,,,NA,"NYCDCAS, ONE CENTRE ST., MUNICIPAL BLDG 19FL.NORTH",NEW YORK,NY,10007,N074    000009622,7500,1/16/2011,11/4/2013,2/15/2011,10/18/2012,2013-11-06 01:31:31 EST,2012,2823738,1006,,19100134 H03    IB,S,6/17/2011,1/18/2012,X,NA,NA,,,1,7500,,NA,NA,,NA,,NA,NA,NA,,,NA,,NA,2013-11-06 01:31:33 EST
1338,315096164,640,253650,NA,NYCDOC HEADQUARTERS,75-20 ASTORIA BLVD,EAST ELMHURST,NY,11370,B,0,N,H,9223,922140,B,B,,Y,,,NA,,,,NA,"NYCDCAS, ONE CENTRE ST., MUNICIPAL BLDG 19FL.NORTH",NEW YORK,NY,10007,N074    000009622,7500,1/16/2011,11/4/2013,2/15/2011,10/18/2012,2013-11-06 01:31:31 EST,2012,2823736,2001,,19100134 H03   IVA,O,6/17/2011,1/18/2012,X,NA,NA,,,1,7500,,NA,NA,,NA,,NA,NA,NA,,,NA,,NA,2013-11-06 01:31:33 EST
1339,315096230,641,253650,NA,NYCDOC OBCC,16-00 HAZEN STREET,"EAST ELMHURST, QUEENS",NY,11370,B,0,N,S,9223,922140,B,B,,Y,,,NA,,,,NA,"NYCDCAS, MUNICIPAL BLDG, 16TH FL. SOUTH","ONE CENTRE STREET, NEW YORK",NY,10007,N074    000009618,812,1/24/2011,8/6/2013,1/24/2011,7/17/2013,2013-08-08 02:10:31 EDT,2013,2823741,1001,,19100037 E,S,4/29/2011,6/23/2013,X,NA,NA,,,1,812,,NA,NA,,NA,,NA,NA,NA,,,NA,,NA,2013-08-08 02:10:33 EDT
1340,315096230,641,253650,NA,NYCDOC OBCC,16-00 HAZEN STREET,"EAST ELMHURST, QUEENS",NY,11370,B,0,N,S,9223,922140,B,B,,Y,,,NA,,,,NA,"NYCDCAS, MUNICIPAL BLDG, 16TH FL. SOUTH","ONE CENTRE STREET, NEW YORK",NY,10007,N074    000009618,812,1/24/2011,8/6/2013,1/24/2011,7/17/2013,2013-08-08 02:10:31 EDT,2013,2823743,1002,,19100212 A03   II,S,4/29/2011,6/23/2013,X,NA,NA,,,1,3,,NA,NA,,NA,,NA,NA,NA,,,NA,,NA,2013-08-08 02:10:33 EDT
1341,315096230,641,253650,NA,NYCDOC OBCC,16-00 HAZEN STREET,"EAST ELMHURST, QUEENS",NY,11370,B,0,N,S,9223,922140,B,B,,Y,,,NA,,,,NA,"NYCDCAS, MUNICIPAL BLDG, 16TH FL. SOUTH","ONE CENTRE STREET, NEW YORK",NY,10007,N074    000009618,812,1/24/2011,8/6/2013,1/24/2011,7/17/2013,2013-08-08 02:10:31 EDT,2013,2823742,1003,,19100303 B02,S,4/29/2011,5/4/2011,I,NA,NA,,,1,4,,NA,NA,,NA,,NA,NA,NA,,,NA,,NA,2013-08-08 02:10:33 EDT
1342,315129213,649,453730,NA,N C DEPT OF CORRECTION,248 PRISON CAMP ROAD,POLKTON,NC,28135,C,0,N,H,9223,922140,H,A,,N,,,NA,X,,,NA,,,,0,N098    000033918,8,11/9/2010,2/1/2011,11/9/2010,2/1/2011,2011-10-14 16:38:47 EDT,2011,2829320,1001,,19100178 L04  III,O,1/7/2011,2/4/2011,X,NA,NA,,,1,7,,NA,NA,,NA,,NA,NA,NA,,,NA,,NA,2011-10-14 16:45:21 EDT
1343,315136341,651,253660,NA,NYSDOCS ALBION CORRECTIONAL FACILITY,3595 STATE SCHOOL RD,ALBION,NY,14411,C,0,N,S,9223,922140,B,B,,Y,,,NA,,,,NA,STATE CAMPUS BLDG 2 WASHINGTON AVE,ALBANY,NY,12226,N059    000007056,597,3/16/2012,3/22/2013,4/16/2012,9/12/2012,2013-03-26 02:13:01 EDT,2012,2831157,1001,,19100132 C,S,4/25/2012,9/12/2012,X,NA,NA,,,1,6,C,NA,NA,,NA,,NA,NA,NA,,,NA,,NA,2013-03-26 02:13:03 EDT
1344,315149096,652,552700,NA,ST LOUIS COUNTY - COUNTY JAIL,4334 HAINES RD,DULUTH,MN,55811,B,0,N,S,9223,922140,H,A,,Y,X,,NA,,,,NA,"PALLADIO BLDG, 401 W SUPERIOR ST, STE 300",DULUTH,MN,55802,N073    000069583,75,12/14/2010,6/10/2016,12/29/2010,1/25/2011,2016-06-30 01:10:52 EDT,2011,2833810,1001,,19100334 A02I,O,1/7/2011,1/11/2011,I,245,350,,,1,1,,NA,NA,,NA,,NA,NA,NA,,,NA,,NA,2016-06-30 01:11:27 EDT
1345,315166710,654,257230,NA,DCR CAMPAMENTO ZARZAL,CARR. 966 BARRIO ZARZAL FINAL,RIO GRANDE,PR,795,C,0,N,S,9223,922140,C,B,,Y,,,NA,,,,NA,APARTADO 71308,SAN JUAN,PR,936,N110    000015924,600,9/1/2011,4/11/2012,9/1/2011,3/13/2012,2012-04-13 01:00:58 EDT,2012,2836401,2001,,19100022 A02,O,10/4/2011,10/28/2011,X,NA,850,11/10/2011,2/16/2012,3,3,R,NA,NA,,NA,,NA,NA,NA,,,NA,,NA,2012-04-13 01:01:02 EDT
1346,315166710,654,257230,NA,DCR CAMPAMENTO ZARZAL,CARR. 966 BARRIO ZARZAL FINAL,RIO GRANDE,PR,795,C,0,N,S,9223,922140,C,B,,Y,,,NA,,,,NA,APARTADO 71308,SAN JUAN,PR,936,N110    000015924,600,9/1/2011,4/11/2012,9/1/2011,3/13/2012,2012-04-13 01:00:58 EDT,2012,2836400,1001,,19100303 B01,S,10/4/2011,10/28/2011,X,NA,2975,11/10/2011,2/16/2012,2,2,,5,NA,,NA,,NA,NA,NA,,,NA,,NA,2012-04-13 01:01:02 EDT
1347,315226522,657,316400,NA,FEDERAL BUREAU OF PRISONS - FCI MORGANTOWN,446 GREENBAG ROAD,MORGANTOWN,WV,26501,D,1503,Y,H,9223,922140,B,B,,Y,,,NA,,,,NA,PO BOX 1000,MORGANTOWN,WV,26501,N127    000022112,178,10/20/2011,6/10/2016,10/20/2011,2/29/2012,2016-06-30 01:10:52 EDT,2012,2846625,2001,,19040029 B01,O,2/8/2012,2/20/2012,X,NA,NA,,,4,NA,,0,NA,,NA,,NA,NA,NA,,,NA,,NA,2016-06-30 01:11:27 EDT
1348,315226522,657,316400,NA,FEDERAL BUREAU OF PRISONS - FCI MORGANTOWN,446 GREENBAG ROAD,MORGANTOWN,WV,26501,D,1503,Y,H,9223,922140,B,B,,Y,,,NA,,,,NA,PO BOX 1000,MORGANTOWN,WV,26501,N127    000022112,178,10/20/2011,6/10/2016,10/20/2011,2/29/2012,2016-06-30 01:10:52 EDT,2012,2846626,1003,,19101200 H01,S,2/8/2012,2/20/2012,X,NA,NA,,,1,3,C,1,NA,,NA,,NA,NA,NA,,,NA,,NA,2016-06-30 01:11:27 EDT
1349,315226522,657,316400,NA,FEDERAL BUREAU OF PRISONS - FCI MORGANTOWN,446 GREENBAG ROAD,MORGANTOWN,WV,26501,D,1503,Y,H,9223,922140,B,B,,Y,,,NA,,,,NA,PO BOX 1000,MORGANTOWN,WV,26501,N127    000022112,178,10/20/2011,6/10/2016,10/20/2011,2/29/2012,2016-06-30 01:10:52 EDT,2012,2846624,1004,,19260850 E,S,2/8/2012,2/20/2012,X,NA,NA,,,1,3,C,1,NA,,NA,,NA,NA,NA,,,NA,,NA,2016-06-30 01:11:27 EDT
1350,315226522,657,316400,NA,FEDERAL BUREAU OF PRISONS - FCI MORGANTOWN,446 GREENBAG ROAD,MORGANTOWN,WV,26501,D,1503,Y,H,9223,922140,B,B,,Y,,,NA,,,,NA,PO BOX 1000,MORGANTOWN,WV,26501,N127    000022112,178,10/20/2011,6/10/2016,10/20/2011,2/29/2012,2016-06-30 01:10:52 EDT,2012,2846622,1002,,19101200 E01   II,S,2/8/2012,2/20/2012,X,NA,NA,,,1,3,C,1,NA,,NA,,NA,NA,NA,,,NA,,NA,2016-06-30 01:11:27 EDT
1351,315226522,657,316400,NA,FEDERAL BUREAU OF PRISONS - FCI MORGANTOWN,446 GREENBAG ROAD,MORGANTOWN,WV,26501,D,1503,Y,H,9223,922140,B,B,,Y,,,NA,,,,NA,PO BOX 1000,MORGANTOWN,WV,26501,N127    000022112,178,10/20/2011,6/10/2016,10/20/2011,2/29/2012,2016-06-30 01:10:52 EDT,2012,2846623,2002,,19040032 B02,O,2/8/2012,2/20/2012,X,NA,NA,,,3,NA,,0,NA,,NA,,NA,NA,NA,,,NA,,NA,2016-06-30 01:11:27 EDT
